(c) Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Ergebnisse nach Wahlkreisen;;;;;;;;;;;;;;;;
Status:;Zwischenergebnis;;;;;;;;;;;;;;;
Stand:;23.02.2025;23:56;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung;Gewählt
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Einzelbewerber/Wählergruppe;EB:Wächter;16;2;;;;;;;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Einzelbewerber/Wählergruppe;EB:Sollwedel;17;1;206;0,136277;;;;;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Einzelbewerber/Wählergruppe;EB:Sollwedel;17;2;;;;;;;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Partei;dieBasis;18;1;;;2146;1,532004;;-1,532004;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Partei;dieBasis;18;2;;;1828;1,30321;;-1,30321;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Partei;Bündnis C;19;1;;;;;;;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Partei;Bündnis C;19;2;;;275;0,196052;;-0,196052;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Partei;Team Todenhöfer;20;1;;;;;;;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Partei;Team Todenhöfer;20;2;;;497;0,354319;;-0,354319;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Partei;ÖDP;21;1;;;;;;;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Partei;ÖDP;21;2;;;291;0,207459;;-0,207459;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Partei;Verjüngungsforschung;22;1;;;;;;;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Partei;Verjüngungsforschung;22;2;;;177;0,126186;;-0,126186;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Partei;PIRATEN;23;1;;;;;;;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;Partei;PIRATEN;23;2;;;453;0,322951;;-0,322951;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;System-Gruppe;Übrige;1000;1;;;374;0,266994;;-0,266994;;
BT;23.02.2025;Wahlkreis;170;Marburg;LAND;06;System-Gruppe;Übrige;1000;2;;;427;0,304415;;-0,304415;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;System-Gruppe;Wahlberechtigte;-4;;203566;;206532;;-1,436097;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;System-Gruppe;Wählende;-3;;166096;81,593193;153384;74,266457;8,287696;7,326736;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;System-Gruppe;Ungültige;-2;1;1682;1,012667;2339;1,524931;-28,088927;-0,512264;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;System-Gruppe;Ungültige;-2;2;1398;0,841682;1984;1,293486;-29,53629;-0,451804;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;System-Gruppe;Gültige;-1;1;164414;98,987333;151045;98,475069;8,851005;0,512264;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;System-Gruppe;Gültige;-1;2;164698;99,158318;151400;98,706514;8,783355;0,451804;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;SPD;1;1;39556;24,058778;49923;33,05174;-20,76598;-8,992961;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;SPD;1;2;31086;18,874546;44546;29,422721;-30,215957;-10,548175;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;CDU;2;1;56420;34,315813;45441;30,084412;24,161;4,231401;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;CDU;2;2;49667;30,156407;37725;24,917437;31,655401;5,23897;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;GRÜNE;3;1;11202;6,813288;13754;9,105896;-18,554602;-2,292607;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;GRÜNE;3;2;14492;8,799135;16957;11,200132;-14,536769;-2,400997;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;FDP;4;1;4544;2,763755;12060;7,984376;-62,321725;-5,220621;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;FDP;4;2;6699;4,067445;17327;11,444518;-61,337797;-7,377073;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;AfD;5;1;37997;23,110562;15816;10,471052;140,244057;12,639511;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;AfD;5;2;37483;22,758625;17513;11,567371;114,029578;11,191254;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Die Linke;6;1;8678;5,278139;4756;3,148731;82,464256;2,129409;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Die Linke;6;2;10932;6,637603;5102;3,369881;114,268914;3,267722;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;FREIE WÄHLER;7;1;3807;2,315496;4579;3,031547;-16,859576;-0,716051;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;FREIE WÄHLER;7;2;2415;1,46632;3051;2,015192;-20,845624;-0,548871;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Tierschutzpartei;8;1;;;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Tierschutzpartei;8;2;2252;1,367351;2240;1,479524;0,535714;-0,112173;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Die PARTEI;9;1;;;2417;1,600185;;-1,600185;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Die PARTEI;9;2;1023;0,621137;1636;1,080581;-37,469438;-0,459444;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Volt;10;1;2210;1,344168;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Volt;10;2;1178;0,715249;399;0,26354;195,238095;0,451708;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;PdH;11;1;;;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;PdH;11;2;123;0,074682;119;0,0786;3,361345;-0,003918;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;MLPD;12;1;;;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;MLPD;12;2;64;0,038859;17;0,011229;276,470588;0,02763;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;BÜNDNIS DEUTSCHLAND;13;1;;;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;BÜNDNIS DEUTSCHLAND;13;2;277;0,168187;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;BSW;14;1;;;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;BSW;14;2;7007;4,254454;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;dieBasis;15;1;;;2040;1,350591;;-1,350591;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;dieBasis;15;2;;;1946;1,285337;;-1,285337;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Bündnis C;16;1;;;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Bündnis C;16;2;;;524;0,346103;;-0,346103;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Team Todenhöfer;17;1;;;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Team Todenhöfer;17;2;;;720;0,475561;;-0,475561;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;ÖDP;18;1;;;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;ÖDP;18;2;;;238;0,157199;;-0,157199;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Verjüngungsforschung;19;1;;;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;Verjüngungsforschung;19;2;;;239;0,15786;;-0,15786;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;PIRATEN;20;1;;;;;;;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;Partei;PIRATEN;20;2;;;449;0,296565;;-0,296565;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;System-Gruppe;Übrige;1000;1;;;259;0,171472;;-0,171472;;
BT;23.02.2025;Wahlkreis;171;Lahn-Dill;LAND;06;System-Gruppe;Übrige;1000;2;;;652;0,430647;;-0,430647;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;System-Gruppe;Wahlberechtigte;-4;;215142;;217514;;-1,090505;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;System-Gruppe;Wählende;-3;;178691;83,057237;161919;74,440726;10,358266;8,616511;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;System-Gruppe;Ungültige;-2;1;1749;0,978785;2144;1,324119;-18,423507;-0,345334;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;System-Gruppe;Ungültige;-2;2;1445;0,808659;2217;1,369203;-34,821831;-0,560545;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;System-Gruppe;Gültige;-1;1;176942;99,021215;159775;98,675881;10,744484;0,345334;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;System-Gruppe;Gültige;-1;2;177246;99,191341;159702;98,630797;10,98546;0,560545;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;SPD;1;1;49203;27,807417;48514;30,363949;1,420209;-2,556532;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;SPD;1;2;33232;18,749083;44046;27,580118;-24,551605;-8,831035;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;CDU;2;1;53851;30,434267;47283;29,593491;13,890828;0,840776;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;CDU;2;2;47077;26,560261;36201;22,667844;30,043369;3,892417;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;GRÜNE;3;1;15277;8,633903;21249;13,299327;-28,104852;-4,665425;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;GRÜNE;3;2;21925;12,369814;26109;16,348574;-16,025125;-3,978761;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;FDP;4;1;4906;2,77266;12109;7,578783;-59,484681;-4,806123;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;FDP;4;2;7410;4,18063;17106;10,7112;-56,681866;-6,530569;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;AfD;5;1;33549;18,96045;14496;9,072759;131,436258;9,887692;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;AfD;5;2;33917;19,135552;14836;9,289802;128,612834;9,845749;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Die Linke;6;1;12442;7,031683;6339;3,967454;96,277015;3,064228;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Die Linke;6;2;17359;9,793733;8028;5,026863;116,230693;4,76687;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;FREIE WÄHLER;7;1;5121;2,894169;4595;2,875919;11,447225;0,018249;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;FREIE WÄHLER;7;2;3043;1,716823;3697;2,314937;-17,690019;-0,598114;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Tierschutzpartei;8;1;;;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Tierschutzpartei;8;2;2199;1,240649;2301;1,440809;-4,432855;-0,20016;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Die PARTEI;9;1;;;3003;1,879518;;-1,879518;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Die PARTEI;9;2;1079;0,608758;1818;1,13837;-40,649065;-0,529612;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Volt;10;1;2593;1,465452;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Volt;10;2;1547;0,872798;898;0,562297;72,271715;0,310501;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;PdH;11;1;;;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;PdH;11;2;210;0,118479;211;0,132121;-0,473934;-0,013642;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;MLPD;12;1;;;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;MLPD;12;2;75;0,042314;34;0,02129;120,588235;0,021024;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;BÜNDNIS DEUTSCHLAND;13;1;;;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;BÜNDNIS DEUTSCHLAND;13;2;284;0,160229;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;BSW;14;1;;;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;BSW;14;2;7889;4,450876;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;dieBasis;15;1;;;1954;1,22297;;-1,22297;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;dieBasis;15;2;;;1892;1,184707;;-1,184707;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Bündnis C;16;1;;;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Bündnis C;16;2;;;251;0,157168;;-0,157168;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Team Todenhöfer;17;1;;;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Team Todenhöfer;17;2;;;632;0,395737;;-0,395737;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;ÖDP;18;1;;;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;ÖDP;18;2;;;251;0,157168;;-0,157168;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Verjüngungsforschung;19;1;;;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;Verjüngungsforschung;19;2;;;216;0,135252;;-0,135252;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;PIRATEN;20;1;;;;;;;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;Partei;PIRATEN;20;2;;;555;0,347522;;-0,347522;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;System-Gruppe;Übrige;1000;1;;;233;0,14583;;-0,14583;;
BT;23.02.2025;Wahlkreis;172;Gießen;LAND;06;System-Gruppe;Übrige;1000;2;;;620;0,388223;;-0,388223;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;System-Gruppe;Wahlberechtigte;-4;;206544;;208542;;-0,95808;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;System-Gruppe;Wählende;-3;;174967;84,711732;163560;78,430244;6,974199;6,281488;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;System-Gruppe;Ungültige;-2;1;1471;0,84073;1895;1,158596;-22,37467;-0,317866;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;System-Gruppe;Ungültige;-2;2;1285;0,734424;1856;1,134752;-30,765086;-0,400328;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;System-Gruppe;Gültige;-1;1;173496;99,15927;161665;98,841404;7,31822;0,317866;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;System-Gruppe;Gültige;-1;2;173682;99,265576;161704;98,865248;7,407362;0,400328;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;SPD;1;1;23675;13,645848;35168;21,753626;-32,680278;-8,107779;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;SPD;1;2;22299;12,838982;36343;22,475016;-38,64293;-9,636034;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;CDU;2;1;75039;43,251141;61573;38,086784;21,869975;5,164357;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;CDU;2;2;65247;37,566933;50312;31,11364;29,684767;6,453293;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;GRÜNE;3;1;11460;6,60534;13833;8,556583;-17,15463;-1,951243;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;GRÜNE;3;2;13195;7,597218;16324;10,094988;-19,168096;-2,49777;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;FDP;4;1;5969;3,440425;13894;8,594315;-57,03901;-5,15389;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;FDP;4;2;8517;4,90379;20528;12,6948;-58,510327;-7,791011;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;AfD;5;1;39789;22,93367;24508;15,159744;62,351069;7,773926;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;AfD;5;2;40952;23,578724;21443;13,260649;90,98074;10,318075;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Die Linke;6;1;7254;4,181076;4648;2,875081;56,067126;1,305995;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Die Linke;6;2;9085;5,230824;4447;2,750087;104,29503;2,480738;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;FREIE WÄHLER;7;1;6101;3,516508;4442;2,747657;37,348041;0,76885;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;FREIE WÄHLER;7;2;3951;2,274847;3136;1,939346;25,98852;0,335501;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Tierschutzpartei;8;1;;;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Tierschutzpartei;8;2;1649;0,949436;2007;1,241157;-17,837569;-0,29172;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Die PARTEI;9;1;1608;0,926823;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Die PARTEI;9;2;789;0,454279;1326;0,820017;-40,497738;-0,365738;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Volt;10;1;1901;1,095702;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Volt;10;2;1262;0,726615;961;0,594296;31,32154;0,13232;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;PdH;11;1;;;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;PdH;11;2;115;0,066213;130;0,080394;-11,538462;-0,014181;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;MLPD;12;1;;;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;MLPD;12;2;22;0,012667;20;0,012368;10;0,000299;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;BÜNDNIS DEUTSCHLAND;13;1;700;0,403468;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;BÜNDNIS DEUTSCHLAND;13;2;356;0,204972;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;BSW;14;1;;;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;BSW;14;2;6243;3,5945;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;dieBasis;15;1;;;2619;1,620017;;-1,620017;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;dieBasis;15;2;;;2458;1,520061;;-1,520061;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Bündnis C;16;1;;;460;0,284539;;-0,284539;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Bündnis C;16;2;;;468;0,289418;;-0,289418;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Team Todenhöfer;17;1;;;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Team Todenhöfer;17;2;;;399;0,246747;;-0,246747;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;ÖDP;18;1;;;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;ÖDP;18;2;;;189;0,11688;;-0,11688;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Verjüngungsforschung;19;1;;;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;Verjüngungsforschung;19;2;;;231;0,142854;;-0,142854;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;PIRATEN;20;1;;;;;;;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;Partei;PIRATEN;20;2;;;442;0,273339;;-0,273339;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;System-Gruppe;Übrige;1000;1;;;520;0,321653;;-0,321653;;
BT;23.02.2025;Wahlkreis;173;Fulda;LAND;06;System-Gruppe;Übrige;1000;2;;;540;0,333944;;-0,333944;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;System-Gruppe;Wahlberechtigte;-4;;175443;;178307;;-1,606218;;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;System-Gruppe;Wählende;-3;;146919;83,741728;137070;76,873034;7,18538;6,868694;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;System-Gruppe;Ungültige;-2;1;1616;1,099926;2186;1,594806;-26,075023;-0,49488;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;System-Gruppe;Ungültige;-2;2;1295;0,881438;2033;1,483184;-36,301033;-0,601746;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;System-Gruppe;Gültige;-1;1;145303;98,900074;134884;98,405194;7,724415;0,49488;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;System-Gruppe;Gültige;-1;2;145624;99,118562;135037;98,516816;7,840073;0,601746;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;SPD;1;1;29795;20,505427;41160;30,515109;-27,611759;-10,009683;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;SPD;1;2;23746;16,306378;36943;27,357687;-35,7226;-11,051309;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;CDU;2;1;49613;34,144512;37118;27,51846;33,662913;6,626052;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;CDU;2;2;44475;30,540982;32685;24,204477;36,071592;6,336505;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;GRÜNE;3;1;10739;7,390763;12691;9,408825;-15,380979;-2,018063;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;GRÜNE;3;2;12820;8,803494;15009;11,114732;-14,584583;-2,311238;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;FDP;4;1;4755;3,272472;15098;11,193322;-68,505762;-7,92085;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;FDP;4;2;6777;4,653766;17046;12,623207;-60,242872;-7,969441;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;AfD;5;1;36229;24,933415;17586;13,03787;106,010463;11,895545;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;AfD;5;2;36169;24,837252;17079;12,647645;111,774694;12,189607;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;Die Linke;6;1;7063;4,860877;4078;3,023339;73,197646;1,837538;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;Die Linke;6;2;8356;5,738065;4308;3,190237;93,964717;2,547828;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;FREIE WÄHLER;7;1;4510;3,103859;4939;3,661665;-8,685969;-0,557806;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;FREIE WÄHLER;7;2;2769;1,901472;3435;2,543747;-19,388646;-0,642275;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;Tierschutzpartei;8;1;;;;;;;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;Tierschutzpartei;8;2;2194;1,50662;2579;1,909847;-14,928267;-0,403227;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;Die PARTEI;9;1;;;;;;;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;Die PARTEI;9;2;793;0,544553;1255;0,929375;-36,812749;-0,384822;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;Volt;10;1;1722;1,18511;;;;;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;Volt;10;2;978;0,671593;452;0,334723;116,371681;0,33687;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;PdH;11;1;;;;;;;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;PdH;11;2;101;0,069357;124;0,091827;-18,548387;-0,02247;;
BT;23.02.2025;Wahlkreis;174;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;MLPD;12;1;;;;;;;;
